pill,stim,null_roc,test_roc
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.612027158098933,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6062075654704171,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6091173617846751,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
placebo,alc,0.6081474296799224,0.6139670223084384
